Year, GP, OP, NP
2010,,10.615944795697272,0,0.6260505511010457,0.35145827183902556,0,0,0,0.2201943765278259,0.39391019993900356,0,11.50306956023549,4.881830116356116,0.0,6.12,4.16,30.53,
