Year, GP, OP, NP
2010,,7.920590982840848,0,0.5637075577512137,0.25846945698612156,0,0,0,0.10590884348506198,0.4769791786470605,0,0,1.9222191347946105,2.82,4.93,4.54,26.64,1.01
