Year, GP, OP, NP
2014,,0.7066874726720607,0,0,0.10768263709564818,0,0,0,0.04818755716382807,0.26955701604504106,0,5.468236824123261,7.495463541369734,2.22,4.23,4.45,59.66,1.56
