Year, GP, OP, NP
2010,,2.3426611807432174,0,0.38465207999125967,0.7483944524912624,0,0,0,0.17177249394169353,0.9318249425875466,0,45.13749377767298,1.9199317967526615,1.06,3.13,3.58,27.9,1.76
