Year, GP, OP, NP
2010,,1.8787607501128694,0,0.8024445783990753,0.08829159080655921,0,0,0,0.0742697982244369,0.20750193591675137,0,5.026084859279049,14.553209751312549,0.52,7.49,10.81,,3.98
