Year, GP, OP, NP
2014,,1.8903728120027279,0,0.25743118877864046,-0.2588698246133666,0,0,0,-0.6101830150102229,-0.09704444961601118,0,-16.740875912408757,57.854345165238676,-2.614,0.23,0.72,0.0,0.0
