Year, GP, OP, NP
2010,,2.602940023277506,0,0.363446508286717,0.10181348060811446,0,0,0,0.08506056578208701,0.13886828047701322,0,6.683332083427076,6.967711075348465,4.84,1.59,3.65,17.49,1.71
