Year, GP, OP, NP
2010,,1.8381321897760534,0,0.9671886651752424,0.3378821774794929,0,0,0,0.1932731887303517,0.32367636092468305,0,0,9.70684039087948,3.09,4.8,3.86,17.36,1.4
