Year, GP, OP, NP
2010,,1.8796068796068797,0,0,0.24978292329956583,0,0,0,0.21699773698767916,0.28885672937771345,0,13.486486486486486,6.7745098039215685,2.48,5.43,7.93,27.47,2.61
