Year, GP, OP, NP
2014,,3.0449864705938596,0,0.2360130749917097,0.07264436970012791,0,0,0,0.03925169772007649,0.2354469657492065,0,1.5582047905693504,0.9986753087003832,0.424,1.19,0.85,19.93,4.02
