Year, GP, OP, NP
2010,,5.406647116324535,0,0.6110885381511585,0.24729387063980246,0,0,0,0.04046113219752513,1.643785977382447,0,8.88491981677528,1.275709011667883,2.39,5.79,3.16,22.16,1.73
