Year, GP, OP, NP
2014,,1.8960040983606556,0,0.7484565458287161,-1.0042741807820168,0,0,0,-1.9418426691153965,-0.9612157669779959,0,-36.468468468468465,12.254122211445198,-0.749,3.07,25.53,0.0,0.0
