Year, GP, OP, NP
2010,,6.0593216774392555,0,0.47892403158211583,0.1078225937159925,0,0,0,0.06911149780536581,0.20763581776223883,0,6.632827909270217,6.8271310579215685,2.19,2.3,2.34,544.79,0.96
