Year, GP, OP, NP
2010,,1.1538053566693185,0,0.8153717627401837,0.15588972431077694,0,0,0,0.12505026135906716,0.28287385129490394,0,6.826612903225806,6.3066385669125395,1.89,2.53,2.91,17.55,1.77
