Year, GP, OP, NP
2010,,2.2005323265493946,0,0.6341474313372918,0.029417810300389296,0,0,0,0.009717978747807573,0.26478620990430296,0,11.406868406868407,18.02342025997455,1.07,2.65,1.93,,1.51
