Year, GP, OP, NP
2014,,1.0590979782270606,0,0.4010090817356206,0.2175580221997982,0,0,0,0.10839617898441428,0.31301715438950556,0,14.913461538461538,11.76959619952494,4.124,2.18,6.35,28.78,0.79
