Year, GP, OP, NP
2010,,2.6749124424821624,0,0.5554789511037774,0.05985652402398335,0,0,0,0.029254286972714046,0.202830047760829,0,3.020657222881776,4.5276382719562225,1.39,9.06,3.3,36.37,2.75
