Year, GP, OP, NP
2010,,3.1627990586171464,0,0.3538080443235947,-0.02974496797632307,0,0,0,-0.03531807505871771,0.14664514218632804,0,0,5.816907344130886,1.02,2.39,2.45,21.29,2.29
