Year, GP, OP, NP
2014,,2.4637015835689207,0,0.7126547969531286,0.1349754661432777,0,0,0,0.09145143702435336,0.1925519884106734,0,10.691836628781981,10.588322612568035,0.471,3.1,3.58,44.14,2.08
