Year, GP, OP, NP
2010,,2.787116321960216,0,0.5568650895322687,0.16258149002192046,0,0,0,0.1255054500703235,0.3179890113018476,0,2.4739756367663346,2.039303338171263,2.18,3.23,2.94,17.42,1.81
