Year, GP, OP, NP
2010,,0.8716588147780808,0,0,0.11730528040134122,0,0,0,0.1754101707024572,0.14773861629424864,0,-13.258805513016846,17.3050346965894,4.18,1.18,5.1,18.18,4.23
