Year, GP, OP, NP
2010,,2.928915059208836,0,0.8992712806782959,0.23440171658259934,0,0,0,0.10726108954711042,0.37943916414023376,0,9.346544919392601,7.58982253460163,1.24,8.23,5.03,144.49,3.33
