Year, GP, OP, NP
2010,,2.0416959358750613,0,0.10277278206490238,0.04949455968109554,0,0,0,0.1264844007818648,0.0009744744319663374,0,0.02627420521198811,8.541677626275911,2.74,0.58,1.74,16.2,1.31
