Year, GP, OP, NP
2010,,1.2456134253155697,0,0.8839530434524016,0.11069842536466414,0,0,0,0.0791733188348193,0.29984362686544974,0,6.347532985336936,6.516223057451867,3.24,3.92,5.67,41.18,1.8
