Year, GP, OP, NP
2010,,3.4215715815834318,0,0.5055570612719001,0.3289202400542058,0,0,0,0.23002045972615442,0.3267800793727616,0,2.411911795699808,2.0896415994627735,2.61,2.04,1.54,19.29,
