Year, GP, OP, NP
2010,,2.5378429921191272,0,0,0.012487297684375934,0,0,0,0.014092365412280605,0.21978218493413504,0,14.82489109208352,19.581291400114253,2.84,2.97,2.82,37.84,1.22
