Year, GP, OP, NP
2010,,1.536056759116292,0,0.5893581962630164,0.10076619955566442,0,0,0,0.0684111469704612,0.14253164327291878,0,1.4805650205087764,3.884802371284897,0.89,2.06,1.95,21.91,1.39
