Year, GP, OP, NP
2010,,3.8657475382236055,0,0.4262102217756419,0.1863546077852384,0,0,0,0.14689996822893991,0.2080162410936615,0,0,5.244829054182998,3.13,5.34,4.58,30.25,1.02
