Year, GP, OP, NP
2010,,1.0999138673557278,0,0,0.23203335786117243,0,0,0,0.13107939587086045,0.20848663232769193,0,4.292929292929293,13.914675767918089,3.36,3.3,4.7,23.81,1.5
