Year, GP, OP, NP
2010,,2.110716338366686,0,0.8050368945952933,0.2607815214088429,0,0,0,0.21393405493592732,0.3555804492659631,0,24.840554455445545,25.821120121790557,5.35,5.69,6.78,33.58,1.52
