Year, GP, OP, NP
2010,,2.333168561542264,0,0.24375634517766498,0.1548223350253807,0,0,0,0.2874646559849199,0.19715736040609136,0,2.635006784260516,4.562297359888837,8.31,1.54,2.64,14.91,1.78
